perf	1	7	2048	4	64	1	1	1	nan	nan	nan	nan
perf	1	7	2048	4	64	1	1	1	nan	nan	nan	nan
perf	1	7	2048	4	64	1	1	1	10345.624259	443.4588235294118	nan	1583.6647058823528
perf	1	70	2048	4	64	8	1	1	981.423105	420.45	nan	16694.125
perf	1	7	2048	8	64	1	1	1	8932.074953	382.86470588235295	nan	1834.2882352941178
perf	1	70	2048	4	64	8	1	1	nan	nan	nan	nan
perf	1	70	2048	4	64	8	1	1	nan	nan	nan	nan
perf	1	7	2048	4	64	1	1	1	nan	nan	nan	nan
perf	1	7	2048	8	64	1	1	1	8943.573347	383.3586168235294	0.68896	1831.9299640588235
